날짜,시간,15분,30분,45분,60분,평균,생산량,기온,풍속,습도,강수량,전기요금(계절),day,d,m,공장인원,인건비,target
20210825.0,23.0,119.0,112.0,108.0,80.0,105.0,16.0,23.9,0.4,98.0,5.5,191.6,3.0,25.0,8.0,0.038186158,1.5,112.0
20210825.0,23.0,119.0,112.0,108.0,80.0,105.0,16.0,23.9,0.4,98.0,5.5,191.6,3.0,25.0,8.0,0.038186158,1.5,108.0
20210825.0,23.0,119.0,112.0,108.0,80.0,105.0,16.0,23.9,0.4,98.0,5.5,191.6,3.0,25.0,8.0,0.038186158,1.5,80.0
20210826.0,0.0,72.0,72.0,73.0,69.0,72.0,415.0,23.8,0.1,98.0,0.0,191.6,4.0,26.0,8.0,1.451048951,1.5,72.0
20210826.0,0.0,72.0,72.0,73.0,69.0,72.0,415.0,23.8,0.1,98.0,0.0,191.6,4.0,26.0,8.0,1.451048951,1.5,72.0
20210826.0,0.0,72.0,72.0,73.0,69.0,72.0,415.0,23.8,0.1,98.0,0.0,191.6,4.0,26.0,8.0,1.451048951,1.5,73.0
20210826.0,0.0,72.0,72.0,73.0,69.0,72.0,415.0,23.8,0.1,98.0,0.0,191.6,4.0,26.0,8.0,1.451048951,1.5,69.0
20210826.0,1.0,92.0,106.0,110.0,105.0,103.0,24.0,23.9,0.1,98.0,0.0,191.6,4.0,26.0,8.0,0.05811138,1.5,92.0
20210826.0,1.0,92.0,106.0,110.0,105.0,103.0,24.0,23.9,0.1,98.0,0.0,191.6,4.0,26.0,8.0,0.05811138,1.5,106.0
20210826.0,1.0,92.0,106.0,110.0,105.0,103.0,24.0,23.9,0.1,98.0,0.0,191.6,4.0,26.0,8.0,0.05811138,1.5,110.0
20210826.0,1.0,92.0,106.0,110.0,105.0,103.0,24.0,23.9,0.1,98.0,0.0,191.6,4.0,26.0,8.0,0.05811138,1.5,105.0
20210826.0,2.0,113.0,116.0,112.0,118.0,115.0,277.0,24.0,0.8,98.0,0.0,191.6,4.0,26.0,8.0,0.603485839,1.5,113.0
20210826.0,2.0,113.0,116.0,112.0,118.0,115.0,277.0,24.0,0.8,98.0,0.0,191.6,4.0,26.0,8.0,0.603485839,1.5,116.0
20210826.0,2.0,113.0,116.0,112.0,118.0,115.0,277.0,24.0,0.8,98.0,0.0,191.6,4.0,26.0,8.0,0.603485839,1.5,112.0
20210826.0,2.0,113.0,116.0,112.0,118.0,115.0,277.0,24.0,0.8,98.0,0.0,191.6,4.0,26.0,8.0,0.603485839,1.5,118.0
20210826.0,3.0,90.0,100.0,104.0,103.0,99.0,30.0,23.6,1.1,98.0,0.0,191.6,4.0,26.0,8.0,0.075566751,1.5,90.0
20210826.0,3.0,90.0,100.0,104.0,103.0,99.0,30.0,23.6,1.1,98.0,0.0,191.6,4.0,26.0,8.0,0.075566751,1.5,100.0
20210826.0,3.0,90.0,100.0,104.0,103.0,99.0,30.0,23.6,1.1,98.0,0.0,191.6,4.0,26.0,8.0,0.075566751,1.5,104.0
20210826.0,3.0,90.0,100.0,104.0,103.0,99.0,30.0,23.6,1.1,98.0,0.0,191.6,4.0,26.0,8.0,0.075566751,1.5,103.0
20210826.0,4.0,108.0,115.0,111.0,104.0,110.0,96.0,23.9,1.8,98.0,0.0,191.6,4.0,26.0,8.0,0.219178082,1.5,108.0
20210826.0,4.0,108.0,115.0,111.0,104.0,110.0,96.0,23.9,1.8,98.0,0.0,191.6,4.0,26.0,8.0,0.219178082,1.5,115.0
20210826.0,4.0,108.0,115.0,111.0,104.0,110.0,96.0,23.9,1.8,98.0,0.0,191.6,4.0,26.0,8.0,0.219178082,1.5,111.0
20210826.0,4.0,108.0,115.0,111.0,104.0,110.0,96.0,23.9,1.8,98.0,0.0,191.6,4.0,26.0,8.0,0.219178082,1.5,104.0
20210826.0,5.0,83.0,77.0,98.0,108.0,92.0,139.0,24.2,1.7,98.0,0.0,191.6,4.0,26.0,8.0,0.379781421,1.5,83.0
20210826.0,5.0,83.0,77.0,98.0,108.0,92.0,139.0,24.2,1.7,98.0,0.0,191.6,4.0,26.0,8.0,0.379781421,1.5,77.0
20210826.0,5.0,83.0,77.0,98.0,108.0,92.0,139.0,24.2,1.7,98.0,0.0,191.6,4.0,26.0,8.0,0.379781421,1.5,98.0
20210826.0,5.0,83.0,77.0,98.0,108.0,92.0,139.0,24.2,1.7,98.0,0.0,191.6,4.0,26.0,8.0,0.379781421,1.5,108.0
20210826.0,6.0,105.0,104.0,98.0,111.0,105.0,393.0,25.3,0.7,98.0,0.0,191.6,4.0,26.0,8.0,0.940191388,1.5,105.0
20210826.0,6.0,105.0,104.0,98.0,111.0,105.0,393.0,25.3,0.7,98.0,0.0,191.6,4.0,26.0,8.0,0.940191388,1.5,104.0
20210826.0,6.0,105.0,104.0,98.0,111.0,105.0,393.0,25.3,0.7,98.0,0.0,191.6,4.0,26.0,8.0,0.940191388,1.5,98.0
20210826.0,6.0,105.0,104.0,98.0,111.0,105.0,393.0,25.3,0.7,98.0,0.0,191.6,4.0,26.0,8.0,0.940191388,1.5,111.0
20210826.0,7.0,114.0,129.0,147.0,145.0,134.0,1981.0,26.3,1.3,90.0,0.0,191.6,4.0,26.0,8.0,3.702803738,1.5,114.0
20210826.0,7.0,114.0,129.0,147.0,145.0,134.0,1981.0,26.3,1.3,90.0,0.0,191.6,4.0,26.0,8.0,3.702803738,1.5,129.0
20210826.0,7.0,114.0,129.0,147.0,145.0,134.0,1981.0,26.3,1.3,90.0,0.0,191.6,4.0,26.0,8.0,3.702803738,1.5,147.0
20210826.0,7.0,114.0,129.0,147.0,145.0,134.0,1981.0,26.3,1.3,90.0,0.0,191.6,4.0,26.0,8.0,3.702803738,1.5,145.0
20210826.0,8.0,166.0,187.0,182.0,196.0,183.0,592.0,28.1,1.0,74.0,0.0,191.6,4.0,26.0,8.0,0.809849521,1.5,166.0
20210826.0,8.0,166.0,187.0,182.0,196.0,183.0,592.0,28.1,1.0,74.0,0.0,191.6,4.0,26.0,8.0,0.809849521,1.5,187.0
20210826.0,8.0,166.0,187.0,182.0,196.0,183.0,592.0,28.1,1.0,74.0,0.0,191.6,4.0,26.0,8.0,0.809849521,1.5,182.0
20210826.0,8.0,166.0,187.0,182.0,196.0,183.0,592.0,28.1,1.0,74.0,0.0,191.6,4.0,26.0,8.0,0.809849521,1.5,196.0
20210826.0,9.0,197.0,199.0,191.0,192.0,195.0,1269.0,27.8,1.7,71.0,0.0,191.6,4.0,26.0,8.0,1.629011553,1.0,197.0
20210826.0,9.0,197.0,199.0,191.0,192.0,195.0,1269.0,27.8,1.7,71.0,0.0,191.6,4.0,26.0,8.0,1.629011553,1.0,199.0
20210826.0,9.0,197.0,199.0,191.0,192.0,195.0,1269.0,27.8,1.7,71.0,0.0,191.6,4.0,26.0,8.0,1.629011553,1.0,191.0
20210826.0,9.0,197.0,199.0,191.0,192.0,195.0,1269.0,27.8,1.7,71.0,0.0,191.6,4.0,26.0,8.0,1.629011553,1.0,192.0
20210826.0,10.0,158.0,187.0,182.0,193.0,180.0,286.0,29.4,0.7,66.0,0.0,191.6,4.0,26.0,8.0,0.397222222,1.0,158.0
20210826.0,10.0,158.0,187.0,182.0,193.0,180.0,286.0,29.4,0.7,66.0,0.0,191.6,4.0,26.0,8.0,0.397222222,1.0,187.0
20210826.0,10.0,158.0,187.0,182.0,193.0,180.0,286.0,29.4,0.7,66.0,0.0,191.6,4.0,26.0,8.0,0.397222222,1.0,182.0
20210826.0,10.0,158.0,187.0,182.0,193.0,180.0,286.0,29.4,0.7,66.0,0.0,191.6,4.0,26.0,8.0,0.397222222,1.0,193.0
20210826.0,11.0,192.0,194.0,180.0,187.0,188.0,1425.0,30.2,1.8,56.0,0.0,191.6,4.0,26.0,8.0,1.892430279,1.0,192.0
20210826.0,11.0,192.0,194.0,180.0,187.0,188.0,1425.0,30.2,1.8,56.0,0.0,191.6,4.0,26.0,8.0,1.892430279,1.0,194.0
20210826.0,11.0,192.0,194.0,180.0,187.0,188.0,1425.0,30.2,1.8,56.0,0.0,191.6,4.0,26.0,8.0,1.892430279,1.0,180.0
20210826.0,11.0,192.0,194.0,180.0,187.0,188.0,1425.0,30.2,1.8,56.0,0.0,191.6,4.0,26.0,8.0,1.892430279,1.0,187.0
20210826.0,12.0,117.0,100.0,98.0,127.0,111.0,37.0,30.6,1.3,56.0,0.0,191.6,4.0,26.0,8.0,0.083710407,1.0,117.0
20210826.0,12.0,117.0,100.0,98.0,127.0,111.0,37.0,30.6,1.3,56.0,0.0,191.6,4.0,26.0,8.0,0.083710407,1.0,100.0
20210826.0,12.0,117.0,100.0,98.0,127.0,111.0,37.0,30.6,1.3,56.0,0.0,191.6,4.0,26.0,8.0,0.083710407,1.0,98.0
20210826.0,12.0,117.0,100.0,98.0,127.0,111.0,37.0,30.6,1.3,56.0,0.0,191.6,4.0,26.0,8.0,0.083710407,1.0,127.0
20210826.0,13.0,168.0,172.0,194.0,199.0,183.0,1792.0,31.8,1.5,44.0,0.0,191.6,4.0,26.0,8.0,2.444747613,1.0,168.0
20210826.0,13.0,168.0,172.0,194.0,199.0,183.0,1792.0,31.8,1.5,44.0,0.0,191.6,4.0,26.0,8.0,2.444747613,1.0,172.0
20210826.0,13.0,168.0,172.0,194.0,199.0,183.0,1792.0,31.8,1.5,44.0,0.0,191.6,4.0,26.0,8.0,2.444747613,1.0,194.0
20210826.0,13.0,168.0,172.0,194.0,199.0,183.0,1792.0,31.8,1.5,44.0,0.0,191.6,4.0,26.0,8.0,2.444747613,1.0,199.0
20210826.0,14.0,183.0,177.0,189.0,190.0,185.0,746.0,31.6,1.1,56.0,0.0,191.6,4.0,26.0,8.0,1.00947226,1.0,183.0
20210826.0,14.0,183.0,177.0,189.0,190.0,185.0,746.0,31.6,1.1,56.0,0.0,191.6,4.0,26.0,8.0,1.00947226,1.0,177.0
20210826.0,14.0,183.0,177.0,189.0,190.0,185.0,746.0,31.6,1.1,56.0,0.0,191.6,4.0,26.0,8.0,1.00947226,1.0,189.0
20210826.0,14.0,183.0,177.0,189.0,190.0,185.0,746.0,31.6,1.1,56.0,0.0,191.6,4.0,26.0,8.0,1.00947226,1.0,190.0
20210826.0,15.0,163.0,192.0,202.0,193.0,188.0,2034.0,30.3,2.3,60.0,0.0,191.6,4.0,26.0,8.0,2.712,1.0,163.0
20210826.0,15.0,163.0,192.0,202.0,193.0,188.0,2034.0,30.3,2.3,60.0,0.0,191.6,4.0,26.0,8.0,2.712,1.0,192.0
20210826.0,15.0,163.0,192.0,202.0,193.0,188.0,2034.0,30.3,2.3,60.0,0.0,191.6,4.0,26.0,8.0,2.712,1.0,202.0
20210826.0,15.0,163.0,192.0,202.0,193.0,188.0,2034.0,30.3,2.3,60.0,0.0,191.6,4.0,26.0,8.0,2.712,1.0,193.0
20210826.0,16.0,186.0,172.0,175.0,158.0,173.0,645.0,29.8,0.9,67.0,0.0,191.6,4.0,26.0,8.0,0.933429812,1.0,186.0
20210826.0,16.0,186.0,172.0,175.0,158.0,173.0,645.0,29.8,0.9,67.0,0.0,191.6,4.0,26.0,8.0,0.933429812,1.0,172.0
20210826.0,16.0,186.0,172.0,175.0,158.0,173.0,645.0,29.8,0.9,67.0,0.0,191.6,4.0,26.0,8.0,0.933429812,1.0,175.0
20210826.0,16.0,186.0,172.0,175.0,158.0,173.0,645.0,29.8,0.9,67.0,0.0,191.6,4.0,26.0,8.0,0.933429812,1.0,158.0
20210826.0,17.0,119.0,105.0,142.0,161.0,132.0,301.0,30.3,1.7,55.0,0.0,191.6,4.0,26.0,8.0,0.571157495,1.0,119.0
20210826.0,17.0,119.0,105.0,142.0,161.0,132.0,301.0,30.3,1.7,55.0,0.0,191.6,4.0,26.0,8.0,0.571157495,1.0,105.0
20210826.0,17.0,119.0,105.0,142.0,161.0,132.0,301.0,30.3,1.7,55.0,0.0,191.6,4.0,26.0,8.0,0.571157495,1.0,142.0
20210826.0,17.0,119.0,105.0,142.0,161.0,132.0,301.0,30.3,1.7,55.0,0.0,191.6,4.0,26.0,8.0,0.571157495,1.0,161.0
20210826.0,18.0,161.0,155.0,163.0,167.0,162.0,2864.0,28.3,1.2,66.0,0.0,191.6,4.0,26.0,8.0,4.433436533,1.5,161.0
20210826.0,18.0,161.0,155.0,163.0,167.0,162.0,2864.0,28.3,1.2,66.0,0.0,191.6,4.0,26.0,8.0,4.433436533,1.5,155.0
20210826.0,18.0,161.0,155.0,163.0,167.0,162.0,2864.0,28.3,1.2,66.0,0.0,191.6,4.0,26.0,8.0,4.433436533,1.5,163.0
20210826.0,18.0,161.0,155.0,163.0,167.0,162.0,2864.0,28.3,1.2,66.0,0.0,191.6,4.0,26.0,8.0,4.433436533,1.5,167.0
20210826.0,19.0,168.0,158.0,170.0,129.0,156.0,4012.0,26.3,0.3,80.0,0.0,191.6,4.0,26.0,8.0,6.4192,1.5,168.0
20210826.0,19.0,168.0,158.0,170.0,129.0,156.0,4012.0,26.3,0.3,80.0,0.0,191.6,4.0,26.0,8.0,6.4192,1.5,158.0
20210826.0,19.0,168.0,158.0,170.0,129.0,156.0,4012.0,26.3,0.3,80.0,0.0,191.6,4.0,26.0,8.0,6.4192,1.5,170.0
20210826.0,19.0,168.0,158.0,170.0,129.0,156.0,4012.0,26.3,0.3,80.0,0.0,191.6,4.0,26.0,8.0,6.4192,1.5,129.0
20210826.0,20.0,116.0,115.0,112.0,121.0,116.0,203.0,26.4,1.9,81.0,0.0,191.6,4.0,26.0,8.0,0.4375,1.5,116.0
20210826.0,20.0,116.0,115.0,112.0,121.0,116.0,203.0,26.4,1.9,81.0,0.0,191.6,4.0,26.0,8.0,0.4375,1.5,115.0
20210826.0,20.0,116.0,115.0,112.0,121.0,116.0,203.0,26.4,1.9,81.0,0.0,191.6,4.0,26.0,8.0,0.4375,1.5,112.0
20210826.0,20.0,116.0,115.0,112.0,121.0,116.0,203.0,26.4,1.9,81.0,0.0,191.6,4.0,26.0,8.0,0.4375,1.5,121.0
20210826.0,21.0,122.0,127.0,128.0,121.0,125.0,10.0,25.3,0.8,82.0,0.0,191.6,4.0,26.0,8.0,0.020080321,1.5,122.0
20210826.0,21.0,122.0,127.0,128.0,121.0,125.0,10.0,25.3,0.8,82.0,0.0,191.6,4.0,26.0,8.0,0.020080321,1.5,127.0
20210826.0,21.0,122.0,127.0,128.0,121.0,125.0,10.0,25.3,0.8,82.0,0.0,191.6,4.0,26.0,8.0,0.020080321,1.5,128.0
20210826.0,21.0,122.0,127.0,128.0,121.0,125.0,10.0,25.3,0.8,82.0,0.0,191.6,4.0,26.0,8.0,0.020080321,1.5,121.0
20210826.0,22.0,113.0,116.0,106.0,109.0,111.0,123.0,25.3,0.8,79.0,0.0,191.6,4.0,26.0,8.0,0.277027027,1.5,113.0
20210826.0,22.0,113.0,116.0,106.0,109.0,111.0,123.0,25.3,0.8,79.0,0.0,191.6,4.0,26.0,8.0,0.277027027,1.5,116.0
20210826.0,22.0,113.0,116.0,106.0,109.0,111.0,123.0,25.3,0.8,79.0,0.0,191.6,4.0,26.0,8.0,0.277027027,1.5,106.0
20210826.0,22.0,113.0,116.0,106.0,109.0,111.0,123.0,25.3,0.8,79.0,0.0,191.6,4.0,26.0,8.0,0.277027027,1.5,109.0
20210826.0,23.0,104.0,112.0,113.0,89.0,105.0,370.0,24.7,1.2,81.0,0.0,191.6,4.0,26.0,8.0,0.885167464,1.5,104.0
20210826.0,23.0,104.0,112.0,113.0,89.0,105.0,370.0,24.7,1.2,81.0,0.0,191.6,4.0,26.0,8.0,0.885167464,1.5,112.0
20210826.0,23.0,104.0,112.0,113.0,89.0,105.0,370.0,24.7,1.2,81.0,0.0,191.6,4.0,26.0,8.0,0.885167464,1.5,113.0
20210826.0,23.0,104.0,112.0,113.0,89.0,105.0,370.0,24.7,1.2,81.0,0.0,191.6,4.0,26.0,8.0,0.885167464,1.5,89.0
20210827.0,0.0,77.0,72.0,70.0,67.0,72.0,0.0,23.2,1.2,96.0,0.0,191.6,5.0,27.0,8.0,0.0,1.5,77.0
20210827.0,0.0,77.0,72.0,70.0,67.0,72.0,0.0,23.2,1.2,96.0,0.0,191.6,5.0,27.0,8.0,0.0,1.5,72.0
20210827.0,0.0,77.0,72.0,70.0,67.0,72.0,0.0,23.2,1.2,96.0,0.0,191.6,5.0,27.0,8.0,0.0,1.5,70.0
20210827.0,0.0,77.0,72.0,70.0,67.0,72.0,0.0,23.2,1.2,96.0,0.0,191.6,5.0,27.0,8.0,0.0,1.5,67.0
20210827.0,1.0,90.0,102.0,111.0,106.0,102.0,43.0,22.9,0.9,91.0,0.0,191.6,5.0,27.0,8.0,0.105134474,1.5,90.0
20210827.0,1.0,90.0,102.0,111.0,106.0,102.0,43.0,22.9,0.9,91.0,0.0,191.6,5.0,27.0,8.0,0.105134474,1.5,102.0
20210827.0,1.0,90.0,102.0,111.0,106.0,102.0,43.0,22.9,0.9,91.0,0.0,191.6,5.0,27.0,8.0,0.105134474,1.5,111.0
20210827.0,1.0,90.0,102.0,111.0,106.0,102.0,43.0,22.9,0.9,91.0,0.0,191.6,5.0,27.0,8.0,0.105134474,1.5,106.0
20210827.0,2.0,107.0,115.0,112.0,111.0,111.0,1024.0,22.6,1.6,94.0,0.0,191.6,5.0,27.0,8.0,2.301123596,1.5,107.0
20210827.0,2.0,107.0,115.0,112.0,111.0,111.0,1024.0,22.6,1.6,94.0,0.0,191.6,5.0,27.0,8.0,2.301123596,1.5,115.0
20210827.0,2.0,107.0,115.0,112.0,111.0,111.0,1024.0,22.6,1.6,94.0,0.0,191.6,5.0,27.0,8.0,2.301123596,1.5,112.0
20210827.0,2.0,107.0,115.0,112.0,111.0,111.0,1024.0,22.6,1.6,94.0,0.0,191.6,5.0,27.0,8.0,2.301123596,1.5,111.0
20210827.0,3.0,92.0,98.0,105.0,114.0,102.0,334.0,22.3,1.3,93.0,0.0,191.6,5.0,27.0,8.0,0.816625917,1.5,92.0
20210827.0,3.0,92.0,98.0,105.0,114.0,102.0,334.0,22.3,1.3,93.0,0.0,191.6,5.0,27.0,8.0,0.816625917,1.5,98.0
20210827.0,3.0,92.0,98.0,105.0,114.0,102.0,334.0,22.3,1.3,93.0,0.0,191.6,5.0,27.0,8.0,0.816625917,1.5,105.0
20210827.0,3.0,92.0,98.0,105.0,114.0,102.0,334.0,22.3,1.3,93.0,0.0,191.6,5.0,27.0,8.0,0.816625917,1.5,114.0
20210827.0,4.0,107.0,111.0,112.0,100.0,108.0,293.0,22.2,0.9,92.0,0.0,191.6,5.0,27.0,8.0,0.681395349,1.5,107.0
20210827.0,4.0,107.0,111.0,112.0,100.0,108.0,293.0,22.2,0.9,92.0,0.0,191.6,5.0,27.0,8.0,0.681395349,1.5,111.0
20210827.0,4.0,107.0,111.0,112.0,100.0,108.0,293.0,22.2,0.9,92.0,0.0,191.6,5.0,27.0,8.0,0.681395349,1.5,112.0
20210827.0,4.0,107.0,111.0,112.0,100.0,108.0,293.0,22.2,0.9,92.0,0.0,191.6,5.0,27.0,8.0,0.681395349,1.5,100.0
20210827.0,5.0,77.0,74.0,87.0,104.0,86.0,73.0,21.8,0.4,98.0,0.0,191.6,5.0,27.0,8.0,0.213450292,1.5,77.0
20210827.0,5.0,77.0,74.0,87.0,104.0,86.0,73.0,21.8,0.4,98.0,0.0,191.6,5.0,27.0,8.0,0.213450292,1.5,74.0
20210827.0,5.0,77.0,74.0,87.0,104.0,86.0,73.0,21.8,0.4,98.0,0.0,191.6,5.0,27.0,8.0,0.213450292,1.5,87.0
20210827.0,5.0,77.0,74.0,87.0,104.0,86.0,73.0,21.8,0.4,98.0,0.0,191.6,5.0,27.0,8.0,0.213450292,1.5,104.0
20210827.0,6.0,101.0,99.0,99.0,103.0,101.0,189.0,23.2,0.5,94.0,0.0,191.6,5.0,27.0,8.0,0.470149254,1.5,101.0
20210827.0,6.0,101.0,99.0,99.0,103.0,101.0,189.0,23.2,0.5,94.0,0.0,191.6,5.0,27.0,8.0,0.470149254,1.5,99.0
20210827.0,6.0,101.0,99.0,99.0,103.0,101.0,189.0,23.2,0.5,94.0,0.0,191.6,5.0,27.0,8.0,0.470149254,1.5,99.0
20210827.0,6.0,101.0,99.0,99.0,103.0,101.0,189.0,23.2,0.5,94.0,0.0,191.6,5.0,27.0,8.0,0.470149254,1.5,103.0
20210827.0,7.0,106.0,123.0,135.0,135.0,125.0,698.0,25.5,0.8,86.0,0.0,191.6,5.0,27.0,8.0,1.398797595,1.5,106.0
20210827.0,7.0,106.0,123.0,135.0,135.0,125.0,698.0,25.5,0.8,86.0,0.0,191.6,5.0,27.0,8.0,1.398797595,1.5,123.0
20210827.0,7.0,106.0,123.0,135.0,135.0,125.0,698.0,25.5,0.8,86.0,0.0,191.6,5.0,27.0,8.0,1.398797595,1.5,135.0
20210827.0,7.0,106.0,123.0,135.0,135.0,125.0,698.0,25.5,0.8,86.0,0.0,191.6,5.0,27.0,8.0,1.398797595,1.5,135.0
20210827.0,8.0,166.0,183.0,190.0,185.0,181.0,263.0,25.0,0.6,85.0,0.0,191.6,5.0,27.0,8.0,0.363259669,1.5,166.0
20210827.0,8.0,166.0,183.0,190.0,185.0,181.0,263.0,25.0,0.6,85.0,0.0,191.6,5.0,27.0,8.0,0.363259669,1.5,183.0
20210827.0,8.0,166.0,183.0,190.0,185.0,181.0,263.0,25.0,0.6,85.0,0.0,191.6,5.0,27.0,8.0,0.363259669,1.5,190.0
20210827.0,8.0,166.0,183.0,190.0,185.0,181.0,263.0,25.0,0.6,85.0,0.0,191.6,5.0,27.0,8.0,0.363259669,1.5,185.0
20210827.0,9.0,179.0,185.0,169.0,170.0,176.0,1321.0,26.0,0.7,81.0,0.0,191.6,5.0,27.0,8.0,1.879089616,1.0,179.0
20210827.0,9.0,179.0,185.0,169.0,170.0,176.0,1321.0,26.0,0.7,81.0,0.0,191.6,5.0,27.0,8.0,1.879089616,1.0,185.0
20210827.0,9.0,179.0,185.0,169.0,170.0,176.0,1321.0,26.0,0.7,81.0,0.0,191.6,5.0,27.0,8.0,1.879089616,1.0,169.0
20210827.0,9.0,179.0,185.0,169.0,170.0,176.0,1321.0,26.0,0.7,81.0,0.0,191.6,5.0,27.0,8.0,1.879089616,1.0,170.0
20210827.0,10.0,147.0,176.0,177.0,176.0,169.0,1056.0,27.8,1.2,71.0,0.0,191.6,5.0,27.0,8.0,1.562130178,1.0,147.0
20210827.0,10.0,147.0,176.0,177.0,176.0,169.0,1056.0,27.8,1.2,71.0,0.0,191.6,5.0,27.0,8.0,1.562130178,1.0,176.0
20210827.0,10.0,147.0,176.0,177.0,176.0,169.0,1056.0,27.8,1.2,71.0,0.0,191.6,5.0,27.0,8.0,1.562130178,1.0,177.0
20210827.0,10.0,147.0,176.0,177.0,176.0,169.0,1056.0,27.8,1.2,71.0,0.0,191.6,5.0,27.0,8.0,1.562130178,1.0,176.0
20210827.0,11.0,179.0,182.0,169.0,168.0,175.0,2214.0,28.0,1.7,76.0,0.0,191.6,5.0,27.0,8.0,3.171919771,1.0,179.0
20210827.0,11.0,179.0,182.0,169.0,168.0,175.0,2214.0,28.0,1.7,76.0,0.0,191.6,5.0,27.0,8.0,3.171919771,1.0,182.0
20210827.0,11.0,179.0,182.0,169.0,168.0,175.0,2214.0,28.0,1.7,76.0,0.0,191.6,5.0,27.0,8.0,3.171919771,1.0,169.0
20210827.0,11.0,179.0,182.0,169.0,168.0,175.0,2214.0,28.0,1.7,76.0,0.0,191.6,5.0,27.0,8.0,3.171919771,1.0,168.0
20210827.0,12.0,112.0,95.0,93.0,125.0,106.0,326.0,30.0,3.2,72.0,0.0,191.6,5.0,27.0,8.0,0.767058824,1.0,112.0
20210827.0,12.0,112.0,95.0,93.0,125.0,106.0,326.0,30.0,3.2,72.0,0.0,191.6,5.0,27.0,8.0,0.767058824,1.0,95.0
20210827.0,12.0,112.0,95.0,93.0,125.0,106.0,326.0,30.0,3.2,72.0,0.0,191.6,5.0,27.0,8.0,0.767058824,1.0,93.0
20210827.0,12.0,112.0,95.0,93.0,125.0,106.0,326.0,30.0,3.2,72.0,0.0,191.6,5.0,27.0,8.0,0.767058824,1.0,125.0
20210827.0,13.0,179.0,176.0,169.0,167.0,173.0,1925.0,31.2,3.1,66.0,0.0,191.6,5.0,27.0,8.0,2.785817656,1.0,179.0
20210827.0,13.0,179.0,176.0,169.0,167.0,173.0,1925.0,31.2,3.1,66.0,0.0,191.6,5.0,27.0,8.0,2.785817656,1.0,176.0
20210827.0,13.0,179.0,176.0,169.0,167.0,173.0,1925.0,31.2,3.1,66.0,0.0,191.6,5.0,27.0,8.0,2.785817656,1.0,169.0
20210827.0,13.0,179.0,176.0,169.0,167.0,173.0,1925.0,31.2,3.1,66.0,0.0,191.6,5.0,27.0,8.0,2.785817656,1.0,167.0
20210827.0,14.0,169.0,168.0,163.0,161.0,165.0,3481.0,30.4,3.7,64.0,0.0,191.6,5.0,27.0,8.0,5.266263238,1.0,169.0
20210827.0,14.0,169.0,168.0,163.0,161.0,165.0,3481.0,30.4,3.7,64.0,0.0,191.6,5.0,27.0,8.0,5.266263238,1.0,168.0
20210827.0,14.0,169.0,168.0,163.0,161.0,165.0,3481.0,30.4,3.7,64.0,0.0,191.6,5.0,27.0,8.0,5.266263238,1.0,163.0
20210827.0,14.0,169.0,168.0,163.0,161.0,165.0,3481.0,30.4,3.7,64.0,0.0,191.6,5.0,27.0,8.0,5.266263238,1.0,161.0
20210827.0,15.0,137.0,175.0,173.0,161.0,162.0,4309.0,30.4,5.2,61.0,0.0,191.6,5.0,27.0,8.0,6.670278638,1.0,137.0
20210827.0,15.0,137.0,175.0,173.0,161.0,162.0,4309.0,30.4,5.2,61.0,0.0,191.6,5.0,27.0,8.0,6.670278638,1.0,175.0
20210827.0,15.0,137.0,175.0,173.0,161.0,162.0,4309.0,30.4,5.2,61.0,0.0,191.6,5.0,27.0,8.0,6.670278638,1.0,173.0
20210827.0,15.0,137.0,175.0,173.0,161.0,162.0,4309.0,30.4,5.2,61.0,0.0,191.6,5.0,27.0,8.0,6.670278638,1.0,161.0
20210827.0,16.0,158.0,150.0,156.0,161.0,156.0,3764.0,30.0,5.2,63.0,0.0,191.6,5.0,27.0,8.0,6.0224,1.0,158.0
20210827.0,16.0,158.0,150.0,156.0,161.0,156.0,3764.0,30.0,5.2,63.0,0.0,191.6,5.0,27.0,8.0,6.0224,1.0,150.0
20210827.0,16.0,158.0,150.0,156.0,161.0,156.0,3764.0,30.0,5.2,63.0,0.0,191.6,5.0,27.0,8.0,6.0224,1.0,156.0
20210827.0,16.0,158.0,150.0,156.0,161.0,156.0,3764.0,30.0,5.2,63.0,0.0,191.6,5.0,27.0,8.0,6.0224,1.0,161.0
20210827.0,17.0,127.0,116.0,161.0,163.0,142.0,1054.0,29.1,4.6,68.0,0.0,191.6,5.0,27.0,8.0,1.858906526,1.0,127.0
20210827.0,17.0,127.0,116.0,161.0,163.0,142.0,1054.0,29.1,4.6,68.0,0.0,191.6,5.0,27.0,8.0,1.858906526,1.0,116.0
20210827.0,17.0,127.0,116.0,161.0,163.0,142.0,1054.0,29.1,4.6,68.0,0.0,191.6,5.0,27.0,8.0,1.858906526,1.0,161.0
20210827.0,17.0,127.0,116.0,161.0,163.0,142.0,1054.0,29.1,4.6,68.0,0.0,191.6,5.0,27.0,8.0,1.858906526,1.0,163.0
20210827.0,18.0,157.0,142.0,137.0,136.0,143.0,672.0,28.1,4.1,72.0,0.0,191.6,5.0,27.0,8.0,1.174825175,1.5,157.0
20210827.0,18.0,157.0,142.0,137.0,136.0,143.0,672.0,28.1,4.1,72.0,0.0,191.6,5.0,27.0,8.0,1.174825175,1.5,142.0
